generation,best,mean,worst
0,-1.4666666666666668,-22.027499999999996,-57.96666666666665
1,2.2666666666666675,-13.964999999999998,-45.73333333333333
2,2.3000000000000007,-2.037499999999999,-17.299999999999997
3,2.800000000000001,-4.392499999999999,-45.13333333333333
4,2.800000000000001,-4.954999999999997,-37.03333333333331
5,3.633333333333335,-2.237499999999998,-36.96666666666666
6,3.633333333333335,-1.5499999999999985,-38.399999999999984
7,3.7333333333333343,-5.107499999999996,-44.66666666666666
8,3.9666666666666672,-4.690833333333332,-34.56666666666667
9,3.9666666666666672,-2.0083333333333306,-48.49999999999998
10,4.200000000000001,-2.418333333333332,-32.26666666666665
11,4.200000000000001,-2.669166666666664,-34.433333333333316
12,4.200000000000001,-1.0341666666666651,-19.499999999999996
13,4.200000000000001,-0.5649999999999977,-34.69999999999998
14,4.200000000000001,-2.3774999999999986,-36.699999999999996
15,4.200000000000001,-2.163333333333331,-31.199999999999992
16,4.266666666666667,-4.916666666666663,-38.49999999999999
17,4.266666666666667,-1.1166666666666636,-33.599999999999994
18,4.266666666666667,0.8433333333333337,-20.566666666666666
19,4.266666666666667,-3.4158333333333326,-25.3
20,4.266666666666667,-1.891666666666664,-34.96666666666665
21,4.266666666666667,-3.105833333333331,-36.399999999999984
22,4.266666666666667,-1.373333333333331,-32.56666666666667
23,4.266666666666667,-0.7274999999999997,-16.900000000000002
24,4.266666666666667,-0.12083333333333268,-28.066666666666674
