generation,best,mean,worst
0,3.166666666666668,-8.911666666666662,-37.6
1,3.166666666666668,-5.788333333333331,-37.6
2,3.166666666666668,-4.8841666666666645,-44.06666666666666
3,3.166666666666668,-8.051666666666664,-60.166666666666664
4,3.166666666666668,-6.6566666666666645,-31.466666666666658
5,3.166666666666668,-8.050833333333333,-57.333333333333336
6,4.2666666666666675,-8.02,-47.33333333333332
7,4.2666666666666675,-6.644166666666665,-31.33333333333333
8,4.2666666666666675,-7.593333333333331,-37.49999999999999
9,4.2666666666666675,-9.417499999999995,-50.699999999999996
10,7.700000000000002,-9.869166666666663,-58.333333333333336
11,7.700000000000002,-6.575833333333331,-45.36666666666667
12,7.700000000000002,-6.839166666666662,-35.26666666666666
13,7.700000000000002,-7.219999999999999,-36.93333333333331
14,8.266666666666666,-9.21833333333333,-54.73333333333331
15,8.266666666666666,-5.2191666666666645,-36.49999999999998
16,8.266666666666666,-8.16583333333333,-46.699999999999996
17,8.266666666666666,-4.951666666666665,-52.36666666666667
18,8.266666666666666,-4.727499999999997,-33.66666666666665
19,8.266666666666666,-4.0283333333333315,-34.5
20,8.266666666666666,-3.3649999999999984,-34.63333333333333
21,8.266666666666666,-5.489166666666665,-48.76666666666665
22,8.266666666666666,-7.519999999999999,-62.79999999999998
23,8.266666666666666,-4.95833333333333,-38.86666666666665
24,8.266666666666666,-4.474999999999998,-44.46666666666667
