generation,best,mean,worst
0,6.033333333333335,-10.996666666666666,-19.599999999999998
1,6.433333333333337,-3.0441666666666665,-19.5
2,6.433333333333337,-4.8075,-19.533333333333335
3,6.433333333333337,-0.44499999999999956,-19.933333333333334
4,6.433333333333337,-5.173333333333332,-23.966666666666665
5,6.7000000000000055,-4.477499999999999,-19.466666666666665
6,6.966666666666673,-3.0824999999999982,-24.03333333333333
7,6.966666666666673,-4.961666666666664,-26.5
8,6.966666666666673,-2.808333333333331,-28.099999999999998
9,7.333333333333343,-2.67833333333333,-32.03333333333333
10,7.333333333333343,-7.470833333333331,-37.53333333333333
11,7.333333333333343,-5.2466666666666635,-32.1
12,7.400000000000006,-5.301666666666664,-43.833333333333336
13,7.600000000000004,-7.883333333333331,-32.06666666666667
14,7.600000000000004,-6.674999999999997,-38.266666666666666
15,7.600000000000004,-13.516666666666666,-37.1
16,7.600000000000004,-6.926666666666665,-44.800000000000004
17,7.600000000000004,-7.466666666666664,-36.93333333333333
18,7.600000000000006,-6.41583333333333,-36.96666666666666
19,7.600000000000006,-8.159999999999997,-36.699999999999996
20,7.600000000000006,-6.4133333333333296,-38.03333333333333
21,7.600000000000006,-11.939166666666665,-45.46666666666667
22,7.600000000000006,-12.85333333333333,-45.63333333333333
23,7.600000000000006,-9.834166666666665,-44.76666666666667
24,10.300000000000002,-10.219999999999997,-38.49999999999999
