generation,best,mean,worst
0,7.000000000000006,-6.596666666666667,-24.366666666666664
1,7.000000000000006,-3.5858333333333325,-24.766666666666666
2,7.666666666666672,-4.903333333333332,-32.0
3,7.666666666666672,-7.741666666666665,-32.199999999999996
4,7.666666666666672,-6.894166666666666,-38.833333333333336
5,8.900000000000004,-5.954166666666666,-31.7
6,8.900000000000004,-1.0191666666666657,-23.433333333333334
7,8.900000000000004,-3.213333333333332,-32.833333333333336
8,8.900000000000004,-2.5166666666666653,-18.966666666666665
9,8.900000000000004,-5.197499999999998,-24.96666666666667
10,8.900000000000004,-4.605833333333331,-30.566666666666666
11,8.900000000000004,-7.355833333333331,-30.599999999999998
12,8.900000000000004,-5.965833333333331,-32.56666666666667
13,8.900000000000004,-4.08333333333333,-24.0
14,8.900000000000004,-5.504166666666663,-37.56666666666667
15,8.900000000000004,-8.082499999999998,-30.133333333333336
16,8.900000000000004,-5.8874999999999975,-30.5
17,8.900000000000004,-6.8558333333333294,-30.366666666666664
18,8.900000000000004,-5.5433333333333294,-47.4
19,8.900000000000004,-6.103333333333332,-31.666666666666668
20,8.900000000000004,-7.809999999999997,-36.93333333333332
21,8.900000000000004,-6.065833333333329,-30.5
22,8.900000000000004,-10.031666666666663,-57.833333333333336
23,8.900000000000004,-9.52583333333333,-45.4
24,8.900000000000004,-4.721666666666662,-32.199999999999996
