generation,best,mean,worst
0,6.333333333333337,-4.534166666666665,-24.133333333333336
1,7.000000000000006,-3.572499999999999,-31.599999999999998
2,7.000000000000006,-3.7691666666666648,-18.766666666666662
3,7.000000000000006,-7.867499999999998,-41.133333333333326
4,7.000000000000006,-6.901666666666664,-35.93333333333333
5,7.000000000000006,-4.934999999999999,-53.6
6,7.000000000000006,-4.234166666666664,-31.099999999999994
7,7.86666666666667,-6.569166666666663,-38.0
8,7.86666666666667,-7.4533333333333305,-38.36666666666665
9,7.86666666666667,-8.089999999999996,-50.73333333333331
10,7.86666666666667,-5.769999999999997,-40.6
11,7.966666666666669,-5.666666666666664,-38.59999999999999
12,8.0,-7.977499999999997,-45.633333333333326
13,8.0,-10.019166666666665,-54.0
14,8.0,-5.126666666666664,-47.833333333333336
15,9.866666666666672,-7.054166666666663,-42.4
16,12.700000000000003,-5.55833333333333,-53.033333333333324
17,12.700000000000003,-5.579999999999998,-55.63333333333332
18,12.700000000000003,-7.4641666666666655,-48.9
19,12.700000000000003,-2.8916666666666644,-38.099999999999994
20,12.700000000000003,-7.6774999999999975,-46.23333333333331
21,12.700000000000003,-8.016666666666662,-42.599999999999994
22,12.700000000000003,-7.221666666666664,-49.56666666666666
23,12.700000000000003,-7.399999999999999,-51.633333333333326
24,12.700000000000003,-4.229166666666663,-70.26666666666665
