generation,best,mean,worst
0,2.3000000000000007,-5.214999999999999,-30.33333333333333
1,7.700000000000003,-4.553333333333333,-37.8
2,7.700000000000003,-5.4649999999999945,-25.799999999999994
3,7.700000000000003,-5.434999999999998,-54.29999999999999
4,7.700000000000003,-6.06333333333333,-45.13333333333332
5,7.700000000000003,-1.9124999999999983,-27.133333333333315
6,7.900000000000009,-5.90833333333333,-45.099999999999966
7,7.900000000000009,-5.831666666666665,-38.06666666666666
8,7.900000000000009,-5.44083333333333,-43.99999999999999
9,7.900000000000009,-6.170833333333332,-44.43333333333333
10,7.900000000000009,-4.151666666666665,-36.93333333333333
11,7.900000000000009,-6.3216666666666645,-36.99999999999999
12,7.900000000000009,-5.555833333333332,-32.46666666666667
13,10.266666666666692,-6.391666666666664,-45.43333333333334
14,10.266666666666692,-4.160833333333331,-26.599999999999994
15,10.266666666666692,-4.614999999999997,-44.73333333333333
16,10.266666666666692,-4.2866666666666635,-43.26666666666666
17,10.266666666666692,-5.207499999999998,-38.03333333333333
18,10.266666666666692,-7.244999999999996,-42.73333333333333
19,10.266666666666692,-3.139166666666663,-32.19999999999999
20,10.266666666666692,-4.30333333333333,-31.5
21,10.266666666666692,-3.7741666666666616,-48.96666666666666
22,10.266666666666692,-4.776666666666664,-55.79999999999999
23,10.266666666666692,-5.967499999999997,-40.23333333333333
24,10.266666666666692,-4.3349999999999955,-48.26666666666667
