generation,best,mean,worst
0,4.0333333333333385,-4.130833333333333,-25.733333333333334
1,5.666666666666668,-4.026666666666666,-25.766666666666666
2,5.666666666666668,-2.140833333333333,-19.733333333333334
3,6.700000000000004,-4.456666666666666,-31.466666666666665
4,11.933333333333342,-3.4791666666666656,-31.633333333333336
5,11.933333333333342,-1.5533333333333328,-45.800000000000004
6,11.933333333333342,-2.217499999999999,-31.966666666666665
7,11.933333333333342,-2.0833333333333326,-28.700000000000003
8,11.933333333333342,-2.416666666666665,-39.06666666666666
9,11.933333333333342,-1.744166666666666,-39.06666666666666
10,11.933333333333342,-3.4649999999999976,-43.53333333333333
11,11.933333333333342,-2.6458333333333326,-38.300000000000004
12,11.933333333333342,-9.499166666666664,-54.833333333333336
13,11.933333333333342,-5.174999999999997,-49.23333333333333
14,11.933333333333342,-3.792499999999998,-37.63333333333333
15,11.933333333333342,-5.112499999999998,-43.43333333333333
16,11.933333333333342,-3.1641666666666644,-31.7
17,11.933333333333342,-7.973333333333332,-50.36666666666667
18,11.933333333333342,0.4758333333333349,-25.299999999999997
19,11.933333333333342,-5.329999999999998,-49.36666666666667
20,11.933333333333342,-6.869166666666665,-45.93333333333333
21,11.933333333333342,-3.8516666666666652,-39.13333333333333
22,11.933333333333342,-3.4891666666666645,-48.4
23,11.933333333333342,-1.8358333333333317,-39.0
24,11.933333333333342,-3.109166666666665,-45.800000000000004
