generation,best,mean,worst
0,-18.833333333333332,-26.624166666666667,-45.333333333333336
1,-18.8,-21.694166666666668,-32.9
2,-7.866666666666667,-20.038333333333334,-32.9
3,-7.866666666666667,-19.498333333333328,-27.066666666666663
4,-7.866666666666667,-20.179166666666667,-32.76666666666667
5,-7.866666666666667,-20.159166666666668,-34.666666666666664
6,-3.333333333333334,-21.481666666666666,-45.96666666666666
7,-3.333333333333334,-20.169166666666666,-38.800000000000004
8,-3.333333333333334,-20.479999999999997,-49.0
9,-2.3333333333333335,-20.6975,-45.800000000000004
10,-2.3333333333333335,-20.572499999999998,-47.76666666666666
11,-1.0666666666666667,-18.056666666666665,-32.96666666666667
12,-1.0666666666666667,-17.02166666666667,-32.96666666666666
13,5.600000000000002,-17.345000000000002,-33.0
14,5.600000000000002,-17.589999999999996,-32.9
15,5.600000000000002,-13.61,-26.400000000000002
16,5.600000000000002,-17.95333333333333,-50.59999999999999
17,5.600000000000002,-18.57916666666667,-32.63333333333333
18,5.600000000000002,-17.45,-50.1
19,5.600000000000002,-16.304166666666667,-31.400000000000002
20,5.600000000000002,-16.618333333333332,-32.93333333333334
21,5.600000000000002,-17.870833333333334,-44.4
22,5.600000000000002,-19.7825,-52.43333333333333
23,5.600000000000002,-16.069166666666668,-32.9
24,5.600000000000002,-17.553333333333335,-33.766666666666666
