generation,best,mean,worst
0,-1.3333333333333304,-27.865,-44.69999999999999
1,-1.3333333333333304,-23.834166666666665,-50.9
2,-1.3333333333333304,-22.276666666666664,-51.49999999999998
3,-1.3333333333333304,-22.206666666666667,-39.43333333333333
4,-1.3333333333333304,-22.43,-56.699999999999996
5,-1.3333333333333304,-23.970833333333328,-71.69999999999999
6,-1.3333333333333304,-26.920000000000005,-59.26666666666667
7,6.333333333333338,-25.630833333333335,-59.36666666666667
8,6.333333333333338,-23.87583333333333,-52.066666666666656
9,6.333333333333338,-22.395833333333332,-65.66666666666667
10,6.333333333333338,-19.258333333333333,-59.333333333333336
11,6.333333333333338,-20.152499999999996,-51.79999999999999
12,6.333333333333338,-19.27583333333333,-52.666666666666664
13,6.333333333333338,-21.09583333333333,-59.199999999999996
14,6.333333333333338,-18.459166666666665,-53.633333333333326
15,6.333333333333338,-21.0075,-59.26666666666667
16,6.333333333333338,-16.601666666666667,-32.06666666666666
17,6.333333333333338,-17.917499999999997,-56.666666666666664
18,6.333333333333338,-16.85,-47.199999999999996
19,6.333333333333338,-18.092499999999998,-39.166666666666664
20,6.333333333333338,-18.723333333333336,-52.033333333333324
21,6.600000000000008,-17.135833333333334,-32.96666666666667
22,6.600000000000008,-17.418333333333333,-56.23333333333333
23,6.600000000000008,-17.054166666666664,-53.333333333333336
24,6.600000000000008,-15.168333333333333,-38.03333333333333
