generation,best,mean,worst
0,31.233333333333352,18.15916666666667,2.2999999999999976
1,32.833333333333364,23.085000000000015,7.166666666666665
2,39.26666666666671,23.724166666666683,5.899999999999994
3,49.733333333333384,26.06833333333335,10.333333333333345
4,49.733333333333384,26.56833333333335,6.599999999999998
5,49.733333333333384,29.617500000000025,13.03333333333333
6,49.733333333333384,30.015833333333365,14.433333333333332
7,50.533333333333395,31.400000000000027,7.766666666666665
8,50.56666666666673,31.780833333333362,12.900000000000007
9,50.56666666666673,31.125833333333368,11.900000000000013
10,50.56666666666673,30.404166666666697,11.766666666666664
11,50.56666666666673,32.3866666666667,17.833333333333357
12,50.56666666666673,31.71750000000003,15.233333333333341
13,50.56666666666673,32.44250000000003,8.566666666666665
14,50.56666666666673,33.425833333333365,18.133333333333336
15,50.56666666666673,32.360000000000035,15.0
16,50.56666666666673,30.90583333333337,6.233333333333328
17,50.56666666666673,32.81333333333337,10.399999999999997
18,50.56666666666673,32.06750000000004,13.066666666666675
19,50.56666666666673,31.4141666666667,10.166666666666664
20,51.46666666666673,33.5691666666667,13.266666666666666
21,51.46666666666673,34.5066666666667,12.099999999999996
22,51.46666666666673,32.981666666666705,8.499999999999998
23,51.46666666666673,33.72000000000004,9.266666666666671
24,51.46666666666673,35.3241666666667,22.03333333333337
