generation,best,mean,worst
0,2.800000000000001,-14.987499999999992,-45.99999999999999
1,3.5666666666666678,-5.9066666666666645,-46.73333333333332
2,8.166666666666677,-4.9741666666666635,-31.833333333333332
3,8.166666666666677,-4.209999999999998,-29.76666666666667
4,8.166666666666677,-3.3383333333333303,-35.73333333333331
5,8.166666666666677,-8.589166666666662,-53.9333333333333
6,8.166666666666677,-8.144999999999996,-53.49999999999998
7,8.166666666666677,-6.083333333333329,-54.09999999999999
8,8.266666666666683,-2.870833333333331,-33.800000000000004
9,8.266666666666683,-4.08083333333333,-38.0
10,8.80000000000002,-2.4324999999999966,-44.133333333333326
11,9.100000000000007,-2.814166666666662,-43.09999999999999
12,9.100000000000007,-3.6749999999999936,-29.999999999999986
13,9.100000000000007,-4.374999999999994,-35.73333333333333
14,9.100000000000007,-7.104999999999994,-43.5
15,9.100000000000007,-5.857499999999995,-50.03333333333333
16,9.100000000000007,-8.749999999999991,-46.666666666666664
17,9.100000000000007,-1.9091666666666598,-27.599999999999994
18,12.766666666666671,-5.317499999999994,-30.5
19,12.766666666666671,-3.8616666666666597,-37.03333333333333
20,12.766666666666671,-1.4558333333333262,-24.73333333333333
21,12.766666666666671,-4.193333333333328,-28.400000000000002
22,12.766666666666671,-5.2616666666666605,-36.766666666666666
23,12.766666666666671,-5.919166666666659,-44.26666666666666
24,12.766666666666671,-1.6083333333333243,-30.133333333333315
