generation,best,mean,worst
0,-19.099999999999998,-28.80833333333333,-39.166666666666664
1,-14.1,-23.551666666666666,-33.06666666666667
2,-2.233333333333334,-23.306666666666665,-45.5
3,-2.233333333333334,-20.330833333333334,-39.199999999999996
4,-2.233333333333334,-19.471666666666664,-32.96666666666666
5,-2.233333333333334,-17.644166666666667,-31.23333333333333
6,3.9666666666666663,-16.21333333333333,-32.86666666666667
7,3.9666666666666663,-15.158333333333331,-41.03333333333333
8,3.9666666666666663,-14.448333333333334,-46.800000000000004
9,4.7333333333333325,-15.344166666666666,-32.86666666666667
10,6.433333333333338,-14.961666666666668,-32.73333333333333
11,6.433333333333338,-16.982499999999998,-52.56666666666666
12,6.433333333333338,-14.846666666666664,-31.566666666666663
13,6.433333333333338,-17.179166666666667,-45.23333333333333
14,6.433333333333338,-16.214999999999996,-41.36666666666667
15,6.433333333333338,-15.258333333333331,-32.333333333333336
16,6.433333333333338,-15.678333333333333,-32.666666666666664
17,6.433333333333338,-15.730833333333333,-32.96666666666667
18,6.433333333333338,-14.104999999999999,-31.633333333333336
19,6.433333333333338,-16.267500000000002,-32.800000000000004
20,6.433333333333338,-15.314166666666665,-32.766666666666666
21,6.433333333333338,-14.870833333333332,-46.13333333333333
22,6.433333333333338,-15.709999999999999,-47.26666666666666
23,6.433333333333338,-13.23333333333333,-43.36666666666667
24,6.433333333333338,-15.308333333333332,-45.633333333333326
