generation,best,mean,worst
0,35.82500000000004,26.931041666666697,18.829166666666687
1,35.82500000000004,28.3297916666667,16.89166666666669
2,35.82500000000004,27.726875000000028,18.145833333333357
3,36.85416666666671,29.1447916666667,16.63750000000002
4,39.08750000000004,30.98531250000004,19.066666666666688
5,39.08750000000004,29.71968750000003,18.975000000000026
6,42.65416666666671,30.210000000000036,15.233333333333363
7,42.65416666666671,32.51510416666671,20.491666666666692
8,44.11666666666671,32.3710416666667,18.291666666666686
9,44.11666666666671,34.51468750000005,21.445833333333354
10,44.11666666666671,34.74916666666671,22.775000000000023
11,46.287500000000044,35.050416666666706,21.18750000000004
12,46.287500000000044,34.967500000000044,20.808333333333366
13,46.287500000000044,34.29718750000004,22.075000000000028
14,46.287500000000044,35.21250000000005,25.82500000000003
15,46.287500000000044,35.3738541666667,20.29583333333336
16,46.287500000000044,35.30416666666671,17.916666666666693
17,46.287500000000044,36.841250000000045,19.425000000000036
18,49.80833333333339,37.46385416666671,22.100000000000037
19,49.80833333333339,35.80781250000004,24.320833333333372
20,49.80833333333339,36.431666666666715,17.22916666666669
21,49.80833333333339,36.82093750000004,11.85833333333335
22,49.80833333333339,36.32739583333338,14.38333333333336
23,53.6166666666667,39.544687500000045,27.308333333333366
24,53.6166666666667,37.06750000000004,22.241666666666706
