generation,best,mean,worst
0,30.61250000000003,21.584895833333345,9.774999999999997
1,30.61250000000003,22.97197916666668,14.475000000000009
2,31.62916666666669,24.124270833333348,8.837499999999997
3,31.62916666666669,24.346145833333356,13.500000000000002
4,35.866666666666696,25.522916666666685,16.16250000000001
5,35.866666666666696,26.180937500000027,14.183333333333337
6,35.866666666666696,25.887604166666687,17.21666666666668
7,35.866666666666696,27.47510416666669,19.716666666666686
8,36.24166666666671,27.175833333333355,15.545833333333336
9,36.24166666666671,26.88281250000002,19.31250000000001
10,39.57500000000005,29.595520833333364,19.166666666666682
11,39.57500000000005,29.616458333333366,20.32500000000002
12,40.46250000000004,30.706562500000036,19.404166666666686
13,40.46250000000004,30.877916666666703,19.095833333333356
14,40.46250000000004,31.572187500000034,23.187500000000025
15,40.46250000000004,31.347708333333365,16.97083333333336
16,40.46250000000004,32.6635416666667,23.320833333333354
17,40.46250000000004,31.659166666666703,21.49166666666669
18,40.47916666666672,32.798958333333374,17.333333333333353
19,40.47916666666672,32.802916666666704,19.24166666666669
20,40.47916666666672,32.080000000000034,14.12916666666667
21,40.47916666666672,32.789687500000035,20.641666666666698
22,40.47916666666672,32.15125000000004,17.19166666666668
23,40.47916666666672,31.587083333333375,22.320833333333358
24,40.47916666666672,32.70125000000004,23.775000000000034
