generation,best,mean,worst
0,-19.066666666666666,-30.488333333333333,-45.69999999999999
1,-13.833333333333334,-23.4775,-39.86666666666667
2,-13.833333333333334,-23.054166666666667,-32.96666666666667
3,-13.5,-22.725,-33.03333333333334
4,-13.5,-22.868333333333332,-33.06666666666667
5,-13.5,-23.151666666666664,-46.9
6,-4.133333333333333,-21.10833333333333,-33.0
7,-2.866666666666667,-20.93,-32.96666666666667
8,-2.866666666666667,-18.015833333333333,-33.03333333333333
9,-2.200000000000001,-18.255000000000003,-32.96666666666667
10,-0.8333333333333336,-16.875833333333333,-29.733333333333334
11,-0.16666666666666685,-15.004166666666666,-19.766666666666666
12,1.9666666666666661,-13.339166666666666,-26.933333333333334
13,1.9666666666666661,-11.943333333333333,-25.700000000000003
14,4.6,-14.161666666666667,-33.300000000000004
15,4.6,-12.395833333333332,-26.266666666666666
16,4.6,-12.076666666666666,-32.666666666666664
17,4.6,-12.475,-38.63333333333333
18,4.6,-11.936666666666667,-25.033333333333328
19,4.6,-12.775,-45.599999999999994
20,6.033333333333336,-12.959166666666667,-32.800000000000004
21,6.033333333333336,-13.094999999999999,-33.03333333333334
22,6.033333333333336,-14.546666666666667,-32.86666666666667
23,6.033333333333336,-13.634999999999996,-30.466666666666665
24,6.033333333333336,-8.455833333333334,-25.53333333333333
