generation,best,mean,worst
0,-19.3,-30.932499999999994,-50.76666666666665
1,-19.23333333333333,-24.567500000000003,-45.6
2,-18.633333333333333,-23.857499999999998,-52.36666666666667
3,-18.499999999999996,-22.270833333333332,-33.0
4,-5.266666666666665,-22.680833333333332,-52.56666666666666
5,-5.266666666666665,-24.54083333333333,-52.666666666666664
6,-5.266666666666665,-22.364166666666666,-45.033333333333324
7,-5.266666666666665,-25.784999999999997,-57.79999999999999
8,-5.266666666666665,-23.57333333333333,-49.933333333333316
9,-5.266666666666665,-24.62333333333333,-46.26666666666666
10,-5.266666666666665,-24.486666666666665,-51.79999999999999
11,-5.266666666666665,-23.244999999999997,-44.56666666666666
12,-5.266666666666665,-21.401666666666664,-32.53333333333333
13,-5.266666666666665,-24.6225,-56.9
14,-5.266666666666665,-22.91166666666667,-48.4
15,-5.266666666666665,-23.00333333333333,-46.633333333333326
16,-3.300000000000001,-22.509166666666665,-52.699999999999996
17,-3.300000000000001,-22.034166666666664,-45.96666666666667
18,0.733333333333334,-20.989166666666666,-52.333333333333314
19,0.733333333333334,-21.951666666666664,-37.23333333333333
20,0.733333333333334,-22.2625,-59.4
21,0.733333333333334,-20.835,-54.69999999999998
22,0.733333333333334,-20.973333333333333,-38.666666666666664
23,0.733333333333334,-20.6925,-48.93333333333334
24,0.733333333333334,-22.30333333333333,-55.53333333333333
