generation,best,mean,worst
0,-4.8666666666666645,-37.06166666666666,-72.73333333333332
1,-4.8666666666666645,-25.174166666666668,-46.23333333333333
2,-4.8666666666666645,-25.221666666666664,-54.56666666666664
3,-3.933333333333334,-24.391666666666662,-51.79999999999999
4,-3.933333333333334,-24.363333333333333,-65.10000000000001
5,-3.3666666666666685,-25.305,-50.76666666666667
6,-3.3666666666666685,-22.508333333333333,-52.06666666666667
7,-2.7000000000000006,-23.281666666666666,-52.099999999999994
8,-2.7000000000000006,-24.46333333333333,-68.66666666666667
9,-2.7000000000000006,-22.856666666666666,-63.633333333333326
10,-2.7000000000000006,-22.634166666666665,-59.666666666666664
11,-1.8333333333333341,-21.574166666666663,-45.93333333333334
12,-1.8333333333333341,-23.6225,-51.79999999999999
13,-1.5333333333333343,-20.473333333333336,-61.26666666666667
14,-1.5333333333333343,-24.58833333333333,-58.833333333333336
15,-1.5333333333333343,-22.79083333333333,-58.133333333333326
16,-1.5333333333333343,-23.895,-55.26666666666666
17,-1.5333333333333343,-22.87166666666667,-62.86666666666667
18,-1.5333333333333343,-20.567500000000003,-44.36666666666667
19,-1.5333333333333332,-20.793333333333333,-66.0
20,5.6666666666666705,-16.155,-33.1
21,5.6666666666666705,-18.580000000000002,-56.43333333333334
22,5.6666666666666705,-18.65333333333333,-58.666666666666664
23,5.6666666666666705,-14.888333333333332,-33.06666666666667
24,5.6666666666666705,-17.243333333333332,-47.96666666666667
