generation,best,mean,worst
0,5.466666666666668,-7.995833333333332,-39.06666666666667
1,5.566666666666667,-7.343333333333332,-55.533333333333324
2,5.433333333333334,-3.8508333333333327,-24.8
3,5.533333333333334,-9.058333333333332,-38.63333333333333
4,5.566666666666667,-6.522499999999999,-32.49999999999999
5,5.433333333333334,-7.418333333333331,-44.69999999999996
6,5.566666666666666,-6.756666666666666,-39.9
7,5.433333333333334,-4.475833333333332,-50.96666666666666
8,5.533333333333334,-5.488333333333333,-37.53333333333334
9,5.5,-2.6666666666666665,-32.733333333333334
10,5.5,-0.6158333333333331,-24.933333333333334
11,5.6000000000000005,-1.1558333333333324,-24.733333333333324
12,5.433333333333334,-2.1050000000000004,-37.333333333333336
13,5.600000000000001,-2.1174999999999997,-53.86666666666667
14,5.466666666666668,-3.5358333333333327,-32.699999999999996
15,5.433333333333334,1.1275000000000002,-19.499999999999996
16,5.433333333333334,-0.9833333333333332,-32.86666666666667
17,5.533333333333334,1.3216666666666668,-19.333333333333332
18,5.433333333333334,1.1333333333333333,-18.633333333333333
19,5.433333333333334,0.3541666666666667,-19.0
20,5.466666666666668,1.694166666666667,-18.23333333333333
21,5.433333333333334,2.0975,-19.466666666666665
22,5.466666666666668,2.1733333333333333,0.10000000000000002
23,5.6000000000000005,1.5408333333333333,0.10000000000000002
24,5.466666666666668,2.0875,-19.333333333333332
