generation,best,mean,worst
0,1.633333333333333,-13.757499999999999,-57.23333333333333
1,5.433333333333334,-11.034166666666666,-39.13333333333333
2,5.766666666666667,-9.730833333333333,-38.833333333333336
3,6.566666666666671,-7.707499999999999,-45.6
4,5.466666666666668,-6.256666666666666,-39.233333333333334
5,5.433333333333334,-7.100833333333332,-45.5
6,5.5,-6.965000000000001,-45.56666666666666
7,5.6000000000000005,-8.9825,-45.699999999999996
8,5.433333333333334,-4.495833333333333,-44.46666666666667
9,5.766666666666667,-3.0549999999999993,-38.56666666666666
10,6.733333333333334,-0.9524999999999999,-19.2
11,5.533333333333334,-1.7174999999999998,-32.166666666666664
12,6.266666666666672,-0.6641666666666666,-37.9
13,5.733333333333337,-0.8174999999999997,-18.933333333333334
14,5.900000000000003,1.0291666666666668,-19.133333333333333
15,7.400000000000007,2.0150000000000006,-19.433333333333334
16,5.466666666666668,-3.9274999999999993,-39.166666666666664
17,6.400000000000007,0.46000000000000013,-22.566666666666666
18,5.6000000000000005,1.656666666666667,-19.366666666666664
19,5.466666666666668,2.719166666666667,-6.233333333333333
20,5.533333333333334,3.318333333333334,-19.366666666666667
21,5.500000000000001,0.9925000000000004,-28.833333333333332
22,5.566666666666667,3.31,-19.76666666666667
23,5.5,1.9450000000000003,-19.9
24,5.466666666666668,2.8675000000000006,-19.666666666666668
