generation,best,mean,worst
0,5.933333333333336,-5.764999999999998,-31.633333333333326
1,7.233333333333337,-5.624999999999997,-45.9
2,7.266666666666677,-5.9933333333333305,-52.26666666666666
3,7.266666666666677,-7.92833333333333,-51.46666666666666
4,7.7000000000000055,-3.7058333333333318,-37.699999999999996
5,7.7000000000000055,-5.147499999999999,-26.533333333333335
6,18.366666666666674,-3.74833333333333,-31.566666666666663
7,18.366666666666674,-3.954999999999997,-30.599999999999998
8,18.366666666666674,-7.43833333333333,-37.09999999999999
9,18.366666666666674,-3.3774999999999955,-30.100000000000005
10,18.366666666666674,-5.165833333333328,-47.16666666666666
11,18.366666666666674,-2.574999999999996,-24.66666666666666
12,18.366666666666674,-2.881666666666663,-26.933333333333326
13,18.366666666666674,-4.432499999999996,-35.0
14,18.366666666666674,-2.7783333333333298,-33.93333333333334
15,18.366666666666674,-6.379166666666663,-34.66666666666665
16,18.366666666666674,-3.204999999999996,-34.36666666666667
17,18.366666666666674,-4.939999999999996,-34.93333333333333
18,18.366666666666674,-2.5749999999999957,-33.53333333333333
19,18.366666666666674,-2.754999999999996,-36.83333333333333
20,18.366666666666674,-3.6716666666666624,-34.0
21,18.366666666666674,-4.062499999999997,-34.93333333333333
22,18.366666666666674,-2.7108333333333285,-36.73333333333333
23,18.366666666666674,-2.2116666666666616,-29.599999999999994
24,18.366666666666674,-0.7041666666666613,-33.83333333333333
