generation,best,mean,worst
0,2.5666666666666678,-13.836666666666659,-37.86666666666665
1,2.5666666666666678,-4.098333333333331,-37.93333333333332
2,4.699999999999999,-2.626666666666665,-29.466666666666654
3,4.699999999999999,-4.247499999999998,-38.09999999999999
4,4.699999999999999,-9.316666666666663,-53.39999999999998
5,6.900000000000001,-3.7324999999999973,-30.766666666666662
6,7.133333333333333,-5.540833333333331,-37.83333333333333
7,7.400000000000008,-4.362499999999999,-41.76666666666667
8,8.033333333333347,-4.204999999999999,-31.7
9,8.033333333333347,-3.1524999999999976,-27.099999999999998
10,8.666666666666686,1.1408333333333356,-24.666666666666668
11,8.666666666666686,-1.2191666666666634,-18.900000000000002
12,8.666666666666686,-4.6474999999999955,-37.899999999999984
13,8.666666666666686,-1.7499999999999947,-31.73333333333333
14,8.666666666666686,-6.1733333333333285,-28.833333333333332
15,8.93333333333335,-4.081666666666662,-34.26666666666666
16,8.93333333333335,-3.9891666666666614,-30.866666666666664
17,8.93333333333335,-3.978333333333327,-36.766666666666644
18,8.93333333333335,-3.2333333333333285,-36.49999999999998
19,8.93333333333335,-5.855833333333328,-38.16666666666666
20,8.93333333333335,-6.889999999999995,-28.833333333333318
21,9.100000000000023,-2.7133333333333267,-27.733333333333334
22,10.266666666666676,-4.597499999999995,-36.56666666666666
23,10.266666666666676,-6.329166666666661,-45.56666666666666
24,10.266666666666676,-6.594999999999994,-41.533333333333324
