generation,best,mean,worst
0,56.700000000000024,22.015000000000015,-10.100000000000003
1,56.700000000000024,26.443333333333356,-3.733333333333334
2,56.700000000000024,27.66916666666669,0.9666666666666636
3,60.53333333333335,26.512500000000024,-4.500000000000002
4,60.53333333333335,28.07000000000003,-2.4333333333333376
5,60.53333333333335,29.762500000000028,6.333333333333329
6,60.53333333333335,30.577500000000033,5.633333333333343
7,60.53333333333335,31.04250000000003,4.366666666666666
8,60.53333333333335,29.280833333333355,-1.0000000000000018
9,60.53333333333335,30.501666666666686,-6.000000000000003
10,60.53333333333335,29.01750000000003,2.3000000000000003
11,66.80000000000003,30.840000000000032,-6.700000000000003
12,66.80000000000003,28.67083333333336,-10.400000000000004
13,66.80000000000003,28.412500000000023,-13.799999999999997
14,66.80000000000003,29.145833333333353,-7.86666666666667
15,66.80000000000003,30.99583333333336,5.199999999999999
16,66.80000000000003,30.330000000000023,2.1666666666666665
17,66.80000000000003,27.291666666666693,1.3666666666666671
18,66.80000000000003,29.072500000000026,-3.5000000000000013
19,66.80000000000003,31.840000000000032,-5.300000000000003
20,66.80000000000003,32.31250000000003,4.2
21,66.80000000000003,29.66166666666669,-0.40000000000000036
22,66.80000000000003,28.63583333333336,-0.3333333333333339
23,66.80000000000003,29.19000000000002,0.8666666666666695
24,66.80000000000003,31.785000000000025,-5.833333333333338
