generation,best,mean,worst
0,37.63333333333338,13.856666666666678,-9.02916666666667
1,37.63333333333338,26.319583333333366,2.379166666666667
2,40.25000000000005,24.279166666666697,1.7291666666666667
3,40.43750000000006,25.8022916666667,4.104166666666667
4,46.091666666666725,27.946458333333368,0.7958333333333317
5,46.091666666666725,28.3772916666667,1.8791666666666667
6,46.091666666666725,28.828333333333365,2.2625
7,46.091666666666725,26.605104166666695,5.249999999999999
8,46.091666666666725,27.671250000000025,2.7666666666666653
9,46.091666666666725,30.071979166666704,5.587499999999999
10,47.72500000000005,29.994375000000037,5.954166666666666
11,47.72500000000005,26.281979166666694,5.008333333333333
12,47.72500000000005,28.7913541666667,3.716666666666667
13,47.72500000000005,30.63489583333337,4.241666666666666
14,47.72500000000005,29.01208333333336,6.0666666666666655
15,47.72500000000005,28.74645833333337,6.8791666666666655
16,47.72500000000005,30.183020833333376,7.458333333333331
17,47.72500000000005,30.70989583333337,4.037499999999999
18,47.72500000000005,29.60052083333337,3.891666666666667
19,47.72500000000005,28.730625000000032,7.958333333333331
20,47.72500000000005,30.12843750000004,4.908333333333332
21,47.72500000000005,32.08510416666671,3.5708333333333315
22,47.72500000000005,32.19125000000004,7.574999999999998
23,47.72500000000005,27.549895833333363,3.6
24,47.72500000000005,30.11812500000003,4.037499999999999
