generation,best,mean,worst
0,-19.8,-32.44500000000001,-33.1
1,-17.93333333333333,-28.635,-33.06666666666666
2,-8.866666666666667,-20.494166666666665,-34.0
3,-6.766666666666665,-20.508333333333333,-39.3
4,-6.766666666666665,-21.415,-43.0
5,-6.766666666666665,-21.24083333333333,-36.9
6,-2.1000000000000005,-20.28333333333333,-41.4
7,-2.1000000000000005,-20.307499999999997,-41.63333333333333
8,-2.1000000000000005,-20.815833333333334,-32.93333333333333
9,-2.1000000000000005,-20.072499999999998,-51.46666666666667
10,-0.0666666666666668,-17.90083333333333,-43.199999999999996
11,-0.0666666666666668,-14.544166666666666,-38.63333333333333
12,0.10000000000000035,-11.820833333333333,-31.433333333333334
13,1.8999999999999997,-13.070833333333331,-37.13333333333333
14,1.8999999999999997,-13.343333333333334,-39.1
15,2.4,-12.0525,-24.96666666666667
16,2.4,-9.956666666666667,-20.23333333333333
17,5.666666666666669,-9.366666666666667,-32.93333333333333
18,5.666666666666669,-8.316666666666666,-23.5
19,5.666666666666669,-10.473333333333333,-26.36666666666667
20,9.299999999999999,-10.503333333333334,-33.03333333333333
21,9.299999999999999,-10.292499999999999,-31.666666666666668
22,9.299999999999999,-9.283333333333333,-33.0
23,9.299999999999999,-9.724166666666665,-31.733333333333334
24,9.299999999999999,-12.210833333333332,-32.96666666666667
