generation,best,mean,worst
0,2.8333333333333344,-7.124166666666663,-24.266666666666655
1,2.8333333333333344,-2.686666666666665,-19.3
2,2.8333333333333344,-2.8408333333333315,-36.733333333333306
3,2.8333333333333344,-7.4133333333333296,-44.96666666666666
4,3.066666666666668,-4.0508333333333315,-33.36666666666665
5,3.4666666666666686,-6.8058333333333305,-56.56666666666664
6,3.4666666666666686,-5.984166666666665,-37.06666666666667
7,3.4666666666666686,-3.9274999999999958,-37.69999999999999
8,3.4666666666666686,-6.963333333333329,-54.79999999999998
9,3.4666666666666686,-9.65583333333333,-46.300000000000004
10,3.4666666666666686,-6.645833333333331,-50.300000000000004
11,3.4666666666666686,-9.008333333333331,-33.63333333333333
12,3.4666666666666686,-7.126666666666663,-23.799999999999997
13,3.4666666666666686,-7.047499999999998,-42.93333333333334
14,3.4666666666666686,-10.298333333333328,-69.7333333333333
15,3.4666666666666686,-7.54583333333333,-42.49999999999998
16,3.8000000000000007,-5.8783333333333285,-37.13333333333331
17,3.8000000000000007,-10.306666666666665,-53.79999999999999
18,3.8000000000000007,-7.926666666666665,-26.033333333333335
19,3.8000000000000007,-5.530833333333332,-31.066666666666666
20,3.8000000000000007,-10.415833333333332,-57.833333333333314
21,3.8000000000000007,-11.144166666666663,-43.800000000000004
22,3.8000000000000007,-8.196666666666662,-53.366666666666646
23,3.8000000000000007,-8.674999999999997,-44.333333333333336
24,3.8000000000000007,-11.42833333333333,-50.06666666666666
