generation,best,mean,worst
0,44.83333333333338,27.813333333333354,9.700000000000017
1,44.83333333333338,30.520000000000028,1.7666666666666646
2,47.33333333333339,27.775833333333356,4.199999999999996
3,47.33333333333339,28.387500000000035,-5.666666666666657
4,47.33333333333339,29.953333333333365,7.866666666666679
5,47.33333333333339,28.44916666666669,5.799999999999997
6,47.33333333333339,29.92500000000003,14.699999999999996
7,47.33333333333339,28.614166666666694,-0.0333333333333344
8,47.33333333333339,29.053333333333363,11.999999999999995
9,47.33333333333339,29.473333333333365,4.933333333333329
10,47.33333333333339,29.965000000000025,15.333333333333352
11,47.33333333333339,29.970000000000027,4.166666666666661
12,47.33333333333339,29.828333333333358,12.466666666666674
13,47.33333333333339,30.117500000000028,4.0333333333333306
14,47.33333333333339,29.03666666666669,7.9666666666666766
15,47.33333333333339,32.2241666666667,7.533333333333341
16,47.33333333333339,30.0041666666667,12.733333333333329
17,47.33333333333339,30.739166666666698,12.033333333333355
18,47.33333333333339,31.723333333333365,-3.166666666666666
19,47.33333333333339,30.539166666666688,2.666666666666664
20,47.33333333333339,30.625833333333368,3.5000000000000036
21,47.33333333333339,30.500833333333354,13.666666666666679
22,47.33333333333339,31.896666666666697,9.100000000000025
23,47.33333333333339,31.18416666666669,8.200000000000012
24,47.33333333333339,32.753333333333366,-0.29999999999999644
