generation,best,mean,worst
0,1.4666666666666668,-4.8625,-19.400000000000002
1,2.566666666666667,-2.3383333333333334,-19.3
2,2.566666666666667,-1.8324999999999996,-24.83333333333333
3,5.666666666666668,-1.6941666666666666,-19.533333333333335
4,5.933333333333336,-2.805833333333333,-19.7
5,5.933333333333336,-4.038333333333332,-38.399999999999984
6,6.566666666666671,-1.5124999999999997,-25.666666666666668
7,6.566666666666671,-1.3149999999999997,-19.333333333333332
8,6.566666666666671,-3.561666666666666,-28.900000000000002
9,6.566666666666671,-3.7608333333333333,-23.066666666666666
10,6.566666666666671,-2.4191666666666665,-19.666666666666668
11,6.700000000000003,-1.7558333333333327,-25.299999999999997
12,6.700000000000003,-1.9983333333333324,-28.0
13,6.700000000000003,-2.989999999999999,-31.7
14,6.700000000000003,-2.0233333333333325,-19.366666666666664
15,6.700000000000003,-3.5941666666666663,-45.833333333333336
16,6.700000000000003,-2.460833333333331,-32.3
17,6.700000000000003,-7.469999999999999,-34.2
18,6.700000000000003,-5.469166666666665,-32.46666666666666
19,6.700000000000003,-6.272499999999999,-32.6
20,6.700000000000003,-4.456666666666665,-45.800000000000004
21,6.700000000000003,-2.7266666666666652,-19.333333333333332
22,6.700000000000003,-5.0299999999999985,-32.666666666666664
23,6.700000000000003,-4.287499999999999,-34.6
24,6.700000000000003,-5.792499999999998,-45.53333333333333
