generation,best,mean,worst
0,6.000000000000001,-13.604166666666668,-32.5
1,6.000000000000001,-4.0375,-19.566666666666666
2,6.600000000000004,-1.7899999999999996,-19.5
3,6.600000000000004,-2.731666666666666,-25.900000000000002
4,6.600000000000004,-3.8874999999999984,-45.76666666666667
5,6.600000000000004,-7.004999999999998,-32.6
6,6.600000000000004,-4.186666666666666,-32.8
7,6.600000000000004,-7.2574999999999985,-38.766666666666666
8,6.600000000000004,-6.561666666666666,-31.53333333333333
9,6.600000000000004,-5.495833333333332,-32.6
10,6.700000000000004,-7.168333333333332,-39.4
11,6.76666666666667,-6.6175,-32.46666666666666
12,7.000000000000006,-7.695833333333331,-32.46666666666667
13,7.0666666666666735,-5.252499999999999,-32.733333333333334
14,7.0666666666666735,-2.919999999999998,-32.36666666666667
15,7.333333333333347,-0.7999999999999969,-19.333333333333332
16,7.333333333333347,-5.567499999999997,-25.566666666666666
17,7.366666666666677,-5.431666666666665,-33.166666666666664
18,7.4666666666666766,-5.131666666666662,-38.8
19,7.4666666666666766,-4.252499999999997,-45.76666666666667
20,7.50000000000001,-6.529166666666663,-37.199999999999996
21,7.50000000000001,-7.764166666666663,-45.800000000000004
22,7.50000000000001,-9.76583333333333,-42.73333333333333
23,7.50000000000001,-9.568333333333332,-45.73333333333333
24,7.50000000000001,-10.182499999999996,-45.56666666666666
