generation,best,mean,worst
0,8.53333333333333,-12.019166666666669,-35.4
1,11.733333333333334,-8.758333333333336,-34.46666666666667
2,11.733333333333334,-6.125833333333335,-34.03333333333333
3,11.733333333333334,-9.158333333333335,-35.766666666666666
4,26.566666666666677,-4.820833333333335,-35.699999999999996
5,26.566666666666677,-4.590000000000001,-36.36666666666667
6,26.566666666666677,-6.2825,-35.6
7,26.566666666666677,-7.526666666666666,-35.0
8,26.566666666666677,-4.455833333333332,-35.4
9,26.566666666666677,-8.859166666666663,-35.9
10,26.566666666666677,-6.9475,-35.766666666666666
11,26.566666666666677,-4.826666666666665,-36.166666666666664
12,26.566666666666677,-4.026666666666665,-34.53333333333333
13,26.566666666666677,-4.130833333333332,-35.43333333333333
14,26.566666666666677,-3.183333333333332,-35.6
15,26.566666666666677,-2.954999999999999,-33.56666666666667
16,26.566666666666677,-5.372499999999998,-35.6
17,26.566666666666677,-2.836666666666665,-35.0
18,26.566666666666677,-6.719999999999999,-35.766666666666666
19,26.566666666666677,-3.7941666666666656,-35.766666666666666
20,26.566666666666677,-5.500833333333333,-35.73333333333333
21,26.566666666666677,-1.0549999999999993,-35.166666666666664
22,26.566666666666677,-6.1925,-35.4
23,26.566666666666677,-1.1999999999999995,-32.6
24,26.566666666666677,-2.417499999999998,-34.03333333333333
