generation,best,mean,worst
0,5.466666666666668,-11.930833333333334,-37.96666666666666
1,5.466666666666668,-8.687499999999998,-44.666666666666664
2,1.5999999999999999,-7.3225,-32.63333333333333
3,5.7,-8.41,-39.166666666666664
4,5.9333333333333345,-8.518333333333333,-51.76666666666666
5,5.433333333333334,-8.670833333333333,-32.6
6,5.433333333333334,-9.585833333333332,-43.73333333333333
7,5.433333333333334,-6.774999999999999,-45.633333333333326
8,6.600000000000001,-2.3891666666666653,-19.3
9,5.466666666666668,-0.5291666666666659,-36.899999999999984
10,6.200000000000002,-4.171666666666666,-43.833333333333336
11,5.466666666666668,-2.8975,-32.06666666666666
12,5.566666666666667,-0.8766666666666667,-19.400000000000002
13,5.433333333333334,-2.0883333333333325,-41.800000000000004
14,5.866666666666668,-0.2866666666666668,-38.6
15,5.7,0.0975000000000004,-32.63333333333333
16,5.466666666666668,-0.8766666666666663,-36.166666666666664
17,5.5,-0.15666666666666657,-37.86666666666667
18,5.433333333333334,-0.6841666666666667,-19.400000000000002
19,5.433333333333334,-0.8524999999999995,-34.99999999999999
20,5.433333333333334,-0.3424999999999998,-19.266666666666666
21,5.433333333333334,1.0074999999999998,-7.3
22,5.5,2.264166666666667,-6.5
23,5.433333333333334,1.145,-19.23333333333333
24,5.466666666666668,2.3375,0.10000000000000002
