generation,best,mean,worst
0,1.4666666666666668,-3.0999999999999996,-24.599999999999998
1,6.933333333333337,-1.8791666666666664,-28.0
2,6.933333333333337,-2.2824999999999993,-19.2
3,6.933333333333337,0.14666666666666686,-12.666666666666666
4,6.933333333333337,-0.011666666666666181,-18.466666666666665
5,6.933333333333337,-0.8141666666666666,-25.000000000000004
6,6.933333333333337,-1.2758333333333332,-32.333333333333336
7,6.933333333333337,-4.311666666666666,-45.633333333333326
8,6.933333333333337,-5.594166666666665,-39.13333333333333
9,7.166666666666675,-0.6824999999999992,-25.86666666666666
10,7.166666666666675,-6.493333333333332,-39.766666666666666
11,7.166666666666675,-5.7749999999999995,-37.13333333333333
12,7.166666666666675,-4.039166666666666,-38.733333333333334
13,7.166666666666675,-5.647499999999998,-31.7
14,7.166666666666675,-6.168333333333331,-45.333333333333336
15,7.366666666666679,-6.395833333333332,-43.333333333333336
16,7.366666666666679,-5.756666666666664,-44.133333333333326
17,7.600000000000009,-6.442499999999998,-58.76666666666667
18,7.600000000000009,-4.638333333333332,-27.2
19,7.600000000000009,-5.368333333333331,-38.333333333333336
20,7.600000000000009,-6.854999999999999,-39.53333333333333
21,7.600000000000009,-5.763333333333331,-45.300000000000004
22,7.600000000000009,-10.025833333333331,-44.96666666666667
23,7.600000000000009,-6.775833333333333,-45.800000000000004
24,7.600000000000009,-7.388333333333331,-32.3
