generation,best,mean,worst
0,52.500000000000036,18.960833333333348,-9.566666666666672
1,55.100000000000044,24.785833333333354,2.1333333333333333
2,59.700000000000074,30.769166666666695,1.7666666666666668
3,59.700000000000074,30.140833333333365,2.1333333333333333
4,59.700000000000074,30.479166666666696,0.8666666666666667
5,59.700000000000074,33.86583333333338,2.866666666666667
6,59.700000000000074,30.565000000000033,1.9666666666666668
7,59.700000000000074,32.50500000000004,-6.133333333333336
8,59.700000000000074,32.52083333333337,2.0
9,59.700000000000074,30.805833333333368,-3.6333333333333293
10,59.700000000000074,30.620833333333373,1.9333333333333336
11,59.700000000000074,31.9516666666667,-0.16666666666667082
12,59.700000000000074,32.6691666666667,2.133333333333331
13,73.89999999999998,31.820833333333365,4.466666666666666
14,73.89999999999998,37.76750000000004,2.233333333333334
15,73.89999999999998,30.398333333333362,1.2666666666666604
16,73.89999999999998,33.65750000000004,1.6333333333333329
17,73.89999999999998,34.81083333333338,-0.36666666666664344
18,73.89999999999998,32.826666666666696,6.733333333333333
19,73.89999999999998,31.600833333333366,1.7666666666666668
20,73.89999999999998,33.78583333333337,3.1666666666666625
21,73.89999999999998,32.2091666666667,-1.5666666666666582
22,73.89999999999998,35.14083333333337,2.133333333333343
23,73.89999999999998,31.13583333333337,0.7999999999999972
24,73.89999999999998,29.771666666666693,0.366666666666662
