generation,best,mean,worst
0,0.8666666666666668,-21.654999999999994,-44.43333333333333
1,2.3000000000000007,-14.666666666666663,-44.9
2,2.3000000000000007,-4.876666666666665,-47.23333333333333
3,2.3000000000000007,-2.8074999999999997,-29.36666666666666
4,2.3000000000000007,-6.764166666666665,-40.7
5,2.3000000000000007,-4.268333333333333,-21.900000000000006
6,2.4666666666666672,-4.999166666666666,-36.19999999999999
7,3.033333333333335,-4.353333333333332,-40.333333333333336
8,4.633333333333333,-4.803333333333332,-37.49999999999999
9,4.633333333333333,-3.545833333333333,-31.666666666666668
10,4.633333333333333,-5.084166666666666,-38.0
11,4.633333333333333,-2.9491666666666654,-23.09999999999999
12,6.900000000000001,-4.049166666666666,-28.800000000000008
13,6.900000000000001,-3.971666666666664,-52.666666666666664
14,6.900000000000001,-4.817499999999998,-51.59999999999999
15,6.900000000000001,-4.9433333333333325,-47.76666666666667
16,8.099999999999998,-6.045833333333333,-47.70000000000001
17,8.099999999999998,-2.9174999999999995,-33.83333333333333
18,8.500000000000002,-4.339999999999998,-33.83333333333331
19,8.500000000000002,-2.512499999999998,-47.36666666666667
20,8.500000000000002,-5.285833333333329,-57.033333333333324
21,8.500000000000002,-5.824999999999995,-37.49999999999998
22,8.500000000000002,-5.239999999999997,-28.933333333333312
23,8.500000000000002,-6.9249999999999945,-34.39999999999997
24,8.500000000000002,-3.878333333333333,-31.766666666666676
