generation,best,mean,worst
0,2.8333333333333344,-7.124166666666663,-24.266666666666655
1,2.8333333333333344,-2.686666666666665,-19.3
2,2.8333333333333344,-2.8408333333333315,-36.733333333333306
3,2.8333333333333344,-7.4133333333333296,-44.96666666666666
4,3.066666666666668,-4.0508333333333315,-33.36666666666665
5,3.4666666666666686,-6.8058333333333305,-56.56666666666664
6,3.4666666666666686,-5.615833333333333,-37.06666666666667
7,3.4666666666666686,-3.9274999999999958,-37.69999999999999
8,3.4666666666666686,-6.963333333333329,-54.79999999999998
9,3.4666666666666686,-9.65583333333333,-46.300000000000004
10,6.033333333333334,-6.497499999999997,-50.300000000000004
11,6.033333333333334,-7.0191666666666634,-31.59999999999999
12,6.033333333333334,-10.494999999999997,-55.19999999999999
13,6.033333333333334,-5.769166666666663,-19.0
14,7.300000000000005,-8.456666666666663,-38.56666666666667
15,7.300000000000005,-8.011666666666663,-36.266666666666644
16,7.300000000000005,-7.369166666666663,-34.666666666666664
17,7.300000000000005,-6.247499999999998,-47.16666666666665
18,7.300000000000005,-2.7666666666666657,-36.36666666666665
19,7.300000000000005,-4.829999999999998,-45.56666666666666
20,7.300000000000005,-4.7349999999999985,-43.93333333333333
21,7.300000000000005,-5.020833333333331,-36.13333333333333
22,7.300000000000005,-3.3274999999999983,-42.36666666666667
23,7.300000000000005,-5.251666666666665,-37.1
24,7.866666666666671,-5.676666666666664,-34.69999999999999
