generation,best,mean,worst
0,-18.633333333333336,-30.682499999999994,-68.5
1,-18.266666666666666,-23.989166666666666,-47.23333333333333
2,-7.6000000000000005,-22.874999999999996,-34.43333333333334
3,-7.6000000000000005,-23.0375,-44.19999999999999
4,-7.466666666666668,-21.7175,-38.26666666666666
5,1.9999999999999993,-24.316666666666666,-72.56666666666666
6,1.9999999999999993,-23.215833333333332,-59.43333333333333
7,1.9999999999999993,-21.572499999999998,-39.03333333333333
8,1.9999999999999993,-22.511666666666667,-51.76666666666667
9,1.9999999999999993,-24.2275,-59.199999999999996
10,1.9999999999999993,-21.848333333333333,-39.300000000000004
11,1.9999999999999993,-21.363333333333333,-59.0
12,1.9999999999999993,-23.075,-53.699999999999996
13,1.9999999999999993,-21.604166666666668,-58.06666666666667
14,1.9999999999999993,-20.577499999999997,-38.63333333333333
15,1.9999999999999993,-20.600833333333334,-38.599999999999994
16,1.9999999999999993,-23.2625,-59.300000000000004
17,1.9999999999999993,-20.375833333333333,-59.333333333333336
18,1.9999999999999993,-21.164166666666667,-57.73333333333334
19,1.9999999999999993,-23.883333333333336,-71.5
20,1.9999999999999993,-20.76833333333333,-39.266666666666666
21,1.9999999999999993,-19.549166666666668,-52.699999999999996
22,1.9999999999999993,-21.315833333333334,-58.26666666666665
23,1.9999999999999993,-21.181666666666665,-72.83333333333333
24,1.9999999999999993,-19.019166666666663,-56.666666666666664
