generation,best,mean,worst
0,-3.133333333333334,-23.684166666666663,-46.06666666666666
1,-3.133333333333334,-23.855833333333333,-39.333333333333336
2,-1.8333333333333346,-19.609166666666667,-34.166666666666664
3,0.4666666666666666,-20.2325,-45.833333333333336
4,6.100000000000005,-18.258333333333333,-58.03333333333333
5,6.100000000000005,-16.821666666666665,-44.36666666666667
6,6.100000000000005,-18.55,-37.699999999999996
7,6.100000000000005,-18.231666666666666,-48.1
8,6.100000000000005,-18.41,-45.73333333333333
9,6.100000000000005,-17.876666666666665,-39.233333333333334
10,6.100000000000005,-19.89333333333333,-39.266666666666666
11,6.100000000000005,-14.8875,-32.96666666666666
12,6.100000000000005,-15.7075,-47.96666666666667
13,6.100000000000005,-16.34833333333333,-29.833333333333332
14,6.100000000000005,-16.080833333333334,-44.0
15,6.100000000000005,-14.539999999999997,-41.36666666666667
16,6.100000000000005,-14.699999999999998,-33.0
17,6.2000000000000055,-14.855833333333333,-39.23333333333333
18,6.2000000000000055,-17.840833333333332,-39.3
19,6.2000000000000055,-15.330833333333334,-48.300000000000004
20,6.2000000000000055,-16.0875,-48.93333333333334
21,6.2000000000000055,-15.876666666666665,-33.1
22,6.2000000000000055,-16.895833333333332,-37.9
23,6.2000000000000055,-16.144166666666667,-38.733333333333334
24,6.2000000000000055,-17.254166666666666,-33.06666666666666
