generation,best,mean,worst
0,-19.366666666666667,-29.643333333333334,-40.833333333333336
1,-18.466666666666665,-23.642500000000002,-33.06666666666667
2,-18.2,-23.344166666666666,-33.03333333333333
3,-18.2,-22.74833333333333,-39.3
4,-4.000000000000001,-21.821666666666665,-43.43333333333334
5,-0.8000000000000003,-19.996666666666666,-33.06666666666667
6,-0.8000000000000003,-18.918333333333333,-32.93333333333334
7,0.5666666666666663,-18.914166666666667,-48.03333333333333
8,0.5666666666666663,-15.603333333333333,-41.06666666666667
9,1.6000000000000003,-13.7975,-32.266666666666666
10,2.5999999999999996,-17.336666666666666,-46.166666666666664
11,2.5999999999999996,-14.080000000000002,-42.43333333333333
12,3.7999999999999994,-10.595833333333335,-33.06666666666667
13,3.7999999999999994,-9.180000000000001,-32.63333333333333
14,5.633333333333334,-10.683333333333334,-44.800000000000004
15,5.933333333333334,-8.128333333333334,-19.866666666666664
16,5.933333333333334,-10.779166666666665,-26.466666666666665
17,5.933333333333334,-9.291666666666666,-39.4
18,5.933333333333334,-5.4558333333333335,-19.766666666666666
19,5.933333333333334,-7.784166666666667,-44.666666666666664
20,5.933333333333334,-9.367500000000001,-26.03333333333333
21,5.933333333333334,-9.3325,-19.7
22,5.933333333333334,-8.665833333333333,-38.06666666666667
23,5.933333333333334,-6.710833333333332,-25.7
24,5.933333333333334,-10.065000000000001,-24.7
