generation,best,mean,worst
0,2.2000000000000006,-30.635833333333334,-64.4
1,2.2000000000000006,-13.872499999999999,-58.03333333333333
2,7.633333333333333,-8.079999999999998,-46.9
3,7.633333333333333,-14.048333333333332,-47.93333333333333
4,7.633333333333333,-8.875833333333333,-39.900000000000006
5,7.633333333333333,-12.545833333333333,-49.300000000000004
6,7.633333333333333,-9.565,-58.63333333333333
7,7.633333333333333,-9.499166666666666,-38.86666666666667
8,7.633333333333333,-8.323333333333332,-40.46666666666666
9,7.633333333333333,-11.036666666666665,-46.36666666666667
10,7.633333333333333,-7.829999999999998,-44.633333333333326
11,7.633333333333333,-7.3166666666666655,-44.76666666666667
12,7.633333333333333,-4.945833333333333,-37.733333333333334
13,7.633333333333333,-3.3774999999999986,-24.566666666666666
14,7.633333333333333,-9.266666666666664,-45.0
15,7.633333333333333,-10.895833333333332,-42.13333333333333
16,7.633333333333333,-2.633333333333332,-21.3
17,7.633333333333333,-7.127499999999998,-38.49999999999999
18,7.633333333333333,-3.9349999999999987,-29.599999999999998
19,7.633333333333333,-9.036666666666665,-60.4
20,12.60000000000001,-8.807499999999997,-57.73333333333333
21,12.60000000000001,-5.615833333333332,-41.53333333333333
22,13.933333333333346,-9.224166666666665,-45.53333333333334
23,13.933333333333346,-7.61583333333333,-37.03333333333333
24,13.933333333333346,-3.5024999999999986,-32.1
