generation,best,mean,worst
0,3.166666666666668,-8.911666666666662,-37.6
1,3.166666666666668,-5.788333333333331,-37.6
2,3.166666666666668,-4.8841666666666645,-44.06666666666666
3,3.166666666666668,-8.051666666666664,-60.166666666666664
4,3.166666666666668,-6.6566666666666645,-31.466666666666658
5,3.166666666666668,-8.050833333333333,-57.333333333333336
6,3.600000000000001,-8.036666666666665,-47.33333333333332
7,3.7999999999999985,-6.6774999999999975,-31.33333333333333
8,3.7999999999999985,-9.03083333333333,-43.599999999999994
9,3.7999999999999985,-11.473333333333326,-54.366666666666646
10,3.7999999999999985,-8.379166666666663,-38.199999999999996
11,3.7999999999999985,-6.959166666666664,-38.46666666666666
12,3.7999999999999985,-9.444166666666664,-75.19999999999999
13,3.7999999999999985,-9.279166666666663,-54.73333333333332
14,3.7999999999999985,-10.96833333333333,-68.66666666666666
15,3.7999999999999985,-5.784166666666666,-46.16666666666666
16,3.7999999999999985,-7.50083333333333,-50.53333333333333
17,3.7999999999999985,-8.375833333333329,-42.86666666666667
18,3.7999999999999985,-7.631666666666665,-44.96666666666667
19,3.7999999999999985,-7.748333333333332,-49.099999999999994
20,3.7999999999999985,-9.735833333333332,-49.4
21,3.7999999999999985,-8.071666666666664,-35.766666666666644
22,3.7999999999999985,-8.901666666666664,-44.9
23,3.7999999999999985,-5.9899999999999975,-37.93333333333333
24,3.7999999999999985,-6.436666666666665,-37.83333333333333
