generation,best,mean,worst
0,0.6333333333333333,-12.778333333333332,-19.566666666666666
1,5.866666666666667,-3.9849999999999994,-19.5
2,5.866666666666667,-3.440833333333333,-19.5
3,6.100000000000001,-0.2341666666666664,-19.5
4,6.133333333333336,0.4650000000000009,-21.0
5,6.400000000000003,-1.799166666666666,-25.2
6,6.433333333333337,0.6091666666666675,-32.63333333333333
7,6.433333333333337,-3.6724999999999985,-28.433333333333334
8,6.500000000000004,-6.824999999999998,-39.199999999999996
9,6.500000000000004,-6.927499999999999,-25.96666666666667
10,6.63333333333334,-2.6033333333333326,-25.36666666666667
11,6.7000000000000055,-4.834166666666665,-24.866666666666664
12,6.7000000000000055,-5.848333333333332,-28.933333333333337
13,6.7000000000000055,-2.1266666666666643,-32.266666666666666
14,6.966666666666676,-1.8591666666666644,-27.2
15,6.966666666666676,-4.41583333333333,-38.79999999999999
16,6.966666666666676,-2.360833333333331,-19.533333333333335
17,6.966666666666676,-2.8608333333333307,-19.53333333333333
18,7.166666666666675,-4.2674999999999965,-31.099999999999994
19,7.166666666666675,-6.524166666666664,-35.4
20,7.166666666666675,-5.38333333333333,-41.4
21,7.166666666666675,-6.257499999999998,-21.8
22,7.166666666666675,-5.64583333333333,-31.100000000000005
23,7.166666666666675,-7.469166666666664,-27.5
24,7.433333333333343,-5.200833333333331,-20.566666666666666
