generation,best,mean,worst
0,2.3666666666666676,-5.499999999999998,-44.4
1,2.3666666666666676,-6.520833333333331,-54.66666666666665
2,2.5666666666666678,-6.953333333333329,-37.23333333333331
3,2.5666666666666678,-4.270833333333333,-22.666666666666668
4,2.5666666666666678,-5.849999999999999,-54.86666666666665
5,3.166666666666668,-4.0383333333333296,-29.733333333333324
6,3.166666666666668,-4.740833333333332,-32.56666666666664
7,3.166666666666668,-7.079166666666663,-57.06666666666664
8,3.166666666666668,-6.949166666666661,-36.49999999999998
9,3.166666666666668,-5.934999999999998,-25.96666666666667
10,3.166666666666668,-5.016666666666664,-48.43333333333334
11,3.166666666666668,-8.605833333333328,-40.56666666666667
12,3.166666666666668,-5.686666666666664,-56.73333333333331
13,3.166666666666668,-9.971666666666662,-52.933333333333316
14,3.166666666666668,-5.812499999999998,-52.63333333333333
15,3.5000000000000018,-8.145833333333332,-47.033333333333324
16,3.5000000000000018,-11.324999999999996,-50.099999999999994
17,3.5000000000000018,-11.98833333333333,-58.76666666666666
18,3.5000000000000018,-5.169166666666665,-31.299999999999986
19,6.900000000000002,-4.23333333333333,-57.33333333333331
20,6.900000000000002,-5.564166666666665,-56.26666666666666
21,6.900000000000002,-4.470833333333333,-30.633333333333326
22,6.900000000000002,-6.685833333333332,-44.36666666666667
23,6.900000000000002,-4.823333333333332,-32.06666666666667
24,6.900000000000002,-11.409166666666666,-57.666666666666664
