generation,best,mean,worst
0,26.38750000000002,20.55031250000001,12.112500000000006
1,34.53333333333337,23.542500000000018,10.737500000000004
2,35.587500000000034,24.32156250000002,3.908333333333333
3,35.587500000000034,24.758958333333354,9.208333333333332
4,35.587500000000034,27.57781250000003,14.645833333333337
5,35.587500000000034,28.569687500000033,17.03333333333334
6,36.17083333333337,28.3694791666667,19.48333333333335
7,36.17083333333337,27.778020833333365,15.100000000000001
8,39.050000000000054,27.75114583333336,11.395833333333334
9,39.050000000000054,29.521354166666697,18.950000000000014
10,39.050000000000054,29.1819791666667,19.17083333333335
11,39.050000000000054,29.268750000000033,20.225000000000026
12,39.050000000000054,29.26427083333337,21.016666666666694
13,39.470833333333374,31.0101041666667,21.700000000000035
14,39.470833333333374,30.445729166666705,19.083333333333357
15,39.470833333333374,29.491562500000033,19.70416666666669
16,39.470833333333374,29.425625000000036,18.904166666666697
17,39.470833333333374,31.07468750000004,16.633333333333358
18,39.470833333333374,29.472395833333373,18.37500000000001
19,39.470833333333374,29.06687500000004,18.437500000000018
20,39.470833333333374,30.143229166666703,21.53333333333337
21,39.470833333333374,30.9772916666667,17.26666666666669
22,39.470833333333374,29.582395833333372,17.616666666666674
23,39.470833333333374,29.788229166666703,14.916666666666677
24,39.470833333333374,31.736979166666707,20.45000000000002
