generation,best,mean,worst
0,34.98333333333338,25.40468750000003,18.079166666666687
1,35.287500000000044,26.59354166666669,17.308333333333355
2,36.591666666666704,30.129791666666705,24.675000000000026
3,36.591666666666704,28.628541666666695,16.608333333333356
4,36.591666666666704,30.941979166666705,21.575000000000028
5,38.133333333333375,30.1860416666667,16.879166666666688
6,38.133333333333375,29.911250000000035,20.070833333333365
7,38.133333333333375,29.4382291666667,18.77500000000002
8,38.133333333333375,29.233854166666696,17.39166666666669
9,38.350000000000044,31.293541666666705,20.212500000000027
10,38.350000000000044,31.031770833333372,20.991666666666692
11,38.99583333333338,30.310729166666704,20.633333333333358
12,38.99583333333338,30.082812500000035,17.691666666666688
13,38.99583333333338,30.75458333333337,17.85416666666669
14,38.99583333333338,30.196458333333368,18.541666666666682
15,40.820833333333375,31.941041666666706,23.15833333333336
16,40.820833333333375,31.3894791666667,20.56250000000002
17,40.820833333333375,29.766875000000038,18.716666666666693
18,40.820833333333375,30.653437500000035,20.60833333333335
19,40.820833333333375,31.801354166666705,18.045833333333363
20,40.820833333333375,30.50614583333337,16.250000000000014
21,40.820833333333375,32.063437500000035,18.541666666666693
22,40.820833333333375,31.410937500000035,15.025000000000025
23,40.820833333333375,31.81531250000004,20.908333333333363
24,40.820833333333375,32.00291666666671,19.10833333333336
