generation,best,mean,worst
0,2.141666666666667,-24.23875,-38.016666666666666
1,2.275000000000001,-9.514583333333333,-42.474999999999994
2,2.358333333333334,-9.080416666666666,-33.80833333333333
3,2.408333333333334,-11.747916666666665,-37.56666666666666
4,7.333333333333343,-5.411874999999999,-31.649999999999995
5,7.333333333333343,-6.58625,-35.908333333333324
6,7.333333333333343,-9.689791666666665,-34.891666666666666
7,7.333333333333343,-7.681875,-36.40833333333333
8,7.333333333333343,-6.604999999999999,-34.18333333333333
9,7.333333333333343,-4.526874999999999,-27.683333333333326
10,7.333333333333343,-5.963333333333332,-30.058333333333334
11,7.333333333333343,-6.403124999999998,-39.10833333333333
12,7.333333333333343,-6.437499999999998,-35.10833333333333
13,7.333333333333343,-6.757291666666665,-32.83333333333333
14,7.333333333333343,-6.856458333333333,-32.208333333333336
15,7.333333333333343,-7.054999999999998,-29.575
16,7.333333333333343,-8.19125,-38.599999999999994
17,7.333333333333343,-8.175625,-28.808333333333334
18,7.333333333333343,-6.670416666666665,-46.183333333333316
19,7.333333333333343,-8.907291666666666,-35.733333333333334
20,7.333333333333343,-7.882916666666665,-35.525
21,7.333333333333343,-11.942916666666665,-38.416666666666664
22,7.333333333333343,-7.871458333333332,-35.78333333333333
23,7.333333333333343,-8.754583333333333,-31.933333333333337
24,7.333333333333343,-7.721666666666664,-36.541666666666664
25,7.333333333333343,-9.454583333333332,-38.39166666666665
26,7.333333333333343,-6.068124999999999,-36.666666666666664
27,7.333333333333343,-10.071875,-37.775
28,7.333333333333343,-6.917083333333332,-29.891666666666666
29,8.11666666666667,-8.787083333333332,-37.175000000000004
30,8.11666666666667,-7.202499999999998,-33.916666666666664
31,8.11666666666667,-7.884791666666667,-35.49166666666667
32,8.11666666666667,-9.365833333333333,-34.608333333333334
33,8.11666666666667,-10.113124999999998,-34.49999999999999
34,8.11666666666667,-7.428541666666665,-31.916666666666668
35,8.11666666666667,-9.332291666666666,-32.375
36,8.11666666666667,-9.711666666666664,-33.0
37,8.11666666666667,-8.335624999999999,-41.08333333333333
38,8.11666666666667,-10.90520833333333,-31.883333333333336
39,8.11666666666667,-8.8875,-34.71666666666667
40,8.11666666666667,-8.801458333333333,-32.475
41,8.11666666666667,-9.784375,-31.574999999999992
42,8.11666666666667,-8.796458333333332,-33.09166666666666
43,8.11666666666667,-9.933749999999998,-33.68333333333333
44,8.11666666666667,-8.301041666666666,-31.650000000000002
45,8.11666666666667,-7.359375,-32.78333333333333
46,8.11666666666667,-8.378333333333332,-32.87499999999999
47,8.11666666666667,-10.761041666666666,-36.17499999999999
48,8.11666666666667,-9.057708333333332,-33.50833333333333
49,8.11666666666667,-11.081041666666664,-41.18333333333333
50,8.11666666666667,-9.331458333333334,-34.90833333333333
51,8.11666666666667,-9.363541666666666,-39.98333333333333
52,8.11666666666667,-10.393125,-41.11666666666667
53,8.11666666666667,-12.511249999999999,-31.541666666666668
54,8.11666666666667,-11.267916666666665,-40.20833333333333
55,8.11666666666667,-8.864791666666665,-38.49166666666666
56,8.11666666666667,-6.427499999999999,-29.10833333333333
57,8.11666666666667,-10.462916666666663,-29.424999999999997
58,8.11666666666667,-10.306874999999998,-40.15833333333333
59,8.11666666666667,-7.221041666666665,-34.73333333333333
