generation,best,mean,worst
0,28.533333333333346,-6.8875,-35.766666666666666
1,28.533333333333346,0.9283333333333335,-34.6
2,28.533333333333346,1.6525000000000003,-29.3
3,28.533333333333346,2.8625000000000007,-33.7
4,28.533333333333346,2.8700000000000006,-35.699999999999996
5,28.533333333333346,1.2024999999999997,-35.166666666666664
6,28.533333333333346,3.5625000000000013,-33.833333333333336
7,28.533333333333346,0.4958333333333334,-36.43333333333334
8,28.533333333333346,7.61166666666667,-34.699999999999996
9,28.533333333333346,8.38666666666667,-35.800000000000004
10,28.533333333333346,6.343333333333335,-36.833333333333336
11,28.533333333333346,5.9650000000000025,-36.4
12,28.533333333333346,4.973333333333336,-36.300000000000004
13,28.533333333333346,7.0466666666666695,-36.166666666666664
14,28.533333333333346,5.196666666666667,-29.066666666666666
15,28.533333333333346,9.433333333333334,-35.233333333333334
16,28.533333333333346,6.716666666666669,-36.800000000000004
17,28.533333333333346,3.383333333333334,-35.96666666666667
18,28.533333333333346,10.169166666666671,-30.533333333333335
19,28.533333333333346,11.003333333333337,-32.53333333333334
20,28.533333333333346,6.269166666666669,-35.93333333333333
21,28.533333333333346,5.591666666666669,-35.1
22,28.533333333333346,3.549166666666668,-34.43333333333334
23,28.533333333333346,8.74666666666667,-31.899999999999995
24,32.166666666666686,6.135833333333335,-32.2
