generation,best,mean,worst
0,43.20000000000005,32.23750000000003,18.53333333333335
1,43.20000000000005,32.468333333333376,21.366666666666678
2,45.900000000000055,34.32250000000003,16.46666666666668
3,52.76666666666669,36.280833333333376,17.300000000000008
4,52.76666666666669,35.85583333333337,17.500000000000025
5,52.76666666666669,36.68416666666671,21.500000000000025
6,52.76666666666669,36.490000000000045,22.866666666666692
7,52.76666666666669,38.09166666666671,26.76666666666669
8,52.76666666666669,37.43333333333337,19.70000000000002
9,52.76666666666669,36.69250000000004,7.199999999999997
10,52.76666666666669,37.83833333333338,23.866666666666706
11,52.76666666666669,39.21583333333338,25.33333333333336
12,52.76666666666669,38.05333333333338,20.100000000000016
13,52.76666666666669,37.461666666666716,26.700000000000035
14,52.76666666666669,37.46666666666671,15.633333333333367
15,52.76666666666669,38.575000000000045,22.700000000000028
16,52.76666666666669,38.27500000000005,24.266666666666698
17,54.30000000000005,39.38500000000005,22.33333333333336
18,54.30000000000005,38.899166666666716,22.100000000000012
19,54.30000000000005,41.608333333333384,27.233333333333366
20,54.30000000000005,39.428333333333384,18.800000000000026
21,54.30000000000005,38.622500000000045,13.066666666666691
22,54.30000000000005,38.60250000000004,23.83333333333336
23,54.30000000000005,38.68916666666671,25.100000000000033
24,54.30000000000005,37.835833333333376,19.933333333333348
