generation,best,mean,worst
0,6.366666666666668,-5.425833333333332,-25.533333333333328
1,5.433333333333334,-11.710833333333332,-57.13333333333332
2,5.433333333333334,-12.773333333333332,-38.4
3,5.566666666666667,-4.918333333333332,-31.69999999999999
4,5.466666666666668,-10.584999999999999,-49.53333333333333
5,5.433333333333334,-7.784999999999999,-54.833333333333336
6,5.5,-8.307499999999997,-51.666666666666664
7,5.433333333333334,-11.361666666666665,-54.56666666666666
8,5.766666666666668,-7.397499999999999,-38.699999999999996
9,5.800000000000001,-7.159166666666666,-41.43333333333333
10,5.533333333333334,-5.769166666666666,-36.99999999999999
11,5.433333333333334,-6.109166666666665,-38.93333333333333
12,5.433333333333334,-5.227499999999999,-26.766666666666666
13,5.533333333333334,-6.197499999999999,-33.39999999999999
14,5.6000000000000005,-4.146666666666666,-44.86666666666665
15,5.8999999999999995,-5.7766666666666655,-60.06666666666666
16,5.766666666666667,-4.690833333333332,-51.76666666666666
17,5.533333333333334,-1.1266666666666665,-35.73333333333333
18,5.466666666666668,-3.396666666666667,-24.733333333333334
19,5.866666666666667,-5.031666666666665,-32.73333333333333
20,5.5,-6.765833333333333,-37.43333333333333
21,5.600000000000001,-3.7999999999999994,-31.0
22,5.466666666666668,-5.6308333333333325,-36.96666666666666
23,5.766666666666667,-3.905833333333333,-32.733333333333334
24,5.433333333333334,-1.8908333333333331,-30.73333333333333
