generation,best,mean,worst
0,5.833333333333337,-13.398333333333335,-45.26666666666667
1,6.033333333333334,-9.624166666666666,-45.833333333333336
2,5.466666666666668,-8.798333333333332,-32.6
3,5.433333333333334,-12.275,-36.86666666666667
4,1.4999999999999998,-11.413333333333332,-39.333333333333336
5,6.000000000000001,-13.657499999999999,-45.93333333333334
6,5.666666666666665,-8.272499999999999,-51.466666666666676
7,5.7,-9.0125,-37.89999999999999
8,5.5,-10.546666666666663,-42.599999999999994
9,5.433333333333334,-6.246666666666666,-38.93333333333333
10,5.5,-7.219999999999999,-38.53333333333333
11,6.200000000000002,-5.5825,-33.96666666666666
12,5.433333333333334,-4.965833333333333,-31.799999999999986
13,6.033333333333335,-7.811666666666665,-38.5
14,5.833333333333336,-7.071666666666665,-45.633333333333326
15,5.466666666666668,-5.933333333333334,-39.3
16,5.433333333333334,-2.2266666666666666,-37.86666666666667
17,5.466666666666668,-2.6258333333333335,-39.666666666666664
18,5.466666666666666,-2.0208333333333335,-27.96666666666667
19,1.8,-2.0975,-38.666666666666664
20,5.433333333333334,-5.600833333333332,-45.96666666666667
21,6.6333333333333355,-0.9508333333333333,-19.6
22,6.06666666666667,0.046666666666666946,-18.966666666666665
23,5.466666666666668,0.03250000000000024,-18.7
24,5.5,0.7091666666666668,-42.93333333333333
